schema_name,table_name,column_name,data_type,data_type_ext,nullable,default_value,primary_key,foreign_key,unique_key,check_contraint,computed_column_definition,comments
dbo,Applications,VendorOrganizations,bit,bit,Y,,,,,,NULL,NULL
dbo,AppSettings,AppSettingId,int,int,N,,PK,,,,NULL,NULL
dbo,AppSettings,Name,nvarchar,nvarchar(255),N,,,,,,NULL,NULL
dbo,AppSettings,Setting,nvarchar,nvarchar(4000),Y,,,,,,NULL,NULL
dbo,AspNetRoleClaims,ClaimType,nvarchar,nvarchar(MAX),Y,,,,,,NULL,NULL
dbo,AspNetRoleClaims,ClaimValue,nvarchar,nvarchar(MAX),Y,,,,,,NULL,NULL
dbo,AspNetRoleClaims,Id,int,int,N,,PK,,,,NULL,NULL
dbo,AspNetRoleClaims,RoleId,nvarchar,nvarchar(128),N,,,FK,,,NULL,NULL
dbo,AspNetRoles,Id,nvarchar,nvarchar(128),N,,PK,,,,NULL,NULL
dbo,AspNetRoles,Name,nvarchar,nvarchar(256),N,,,,,,NULL,NULL
dbo,AspNetUserClaims,ClaimType,nvarchar,nvarchar(MAX),Y,,,,,,NULL,NULL
dbo,AspNetUserClaims,ClaimValue,nvarchar,nvarchar(MAX),Y,,,,,,NULL,NULL
dbo,AspNetUserClaims,Id,int,int,N,,PK,,,,NULL,NULL
dbo,AspNetUserClaims,UserId,nvarchar,nvarchar(128),N,,,FK,,,NULL,NULL
dbo,AspNetUserLogins,LoginProvider,nvarchar,nvarchar(128),N,,PK,,,,NULL,NULL
dbo,AspNetUserLogins,ProviderKey,nvarchar,nvarchar(128),N,,PK,,,,NULL,NULL
dbo,AspNetUserLogins,UserId,nvarchar,nvarchar(128),N,,PK,FK,,,NULL,NULL
dbo,AspNetUserRoles,RoleId,nvarchar,nvarchar(128),N,,PK,FK,,,NULL,NULL
dbo,AspNetUserRoles,UserId,nvarchar,nvarchar(128),N,,PK,FK,,,NULL,NULL
dbo,AspNetUsers,AccessFailedCount,int,int,N,,,,,,NULL,NULL
dbo,AspNetUsers,CampaignId,int,int,Y,,,FK,,,NULL,NULL
dbo,AspNetUsers,Comment,ntext,ntext,Y,,,,,,NULL,NULL
dbo,AspNetUsers,CreateDate,datetime2,datetime2(7),N,,,,,,NULL,NULL
dbo,AspNetUsers,Email,nvarchar,nvarchar(256),Y,,,,,,NULL,NULL
dbo,AspNetUsers,EmailConfirmed,bit,bit,N,,,,,,NULL,NULL
dbo,AspNetUsers,FailedPasswordAnswerAttemptCount,int,int,N,,,,,,NULL,NULL
dbo,AspNetUsers,FailedPasswordAnswerAttemptWindowStart,datetime2,datetime2(7),N,,,,,,NULL,NULL
dbo,AspNetUsers,FailedPasswordAttemptCount,int,int,N,,,,,,NULL,NULL
dbo,AspNetUsers,FailedPasswordAttemptWindowStart,datetime2,datetime2(7),N,,,,,,NULL,NULL
dbo,AspNetUsers,Hometown,nvarchar,nvarchar(MAX),Y,,,,,,NULL,NULL
dbo,AspNetUsers,Id,nvarchar,nvarchar(128),N,,PK,,,,NULL,NULL
dbo,AspNetUsers,IsApproved,bit,bit,N,,,,,,NULL,NULL
dbo,AspNetUsers,IsLockedOut,bit,bit,N,,,,,,NULL,NULL
dbo,AspNetUsers,LastActivityDate,datetime,datetime,Y,,,,,,NULL,NULL
dbo,AspNetUsers,LastLockoutDate,datetime2,datetime2(7),N,,,,,,NULL,NULL
dbo,AspNetUsers,LastLoginDate,datetime2,datetime2(7),N,,,,,,NULL,NULL
dbo,AspNetUsers,LastPasswordChangedDate,datetime2,datetime2(7),N,,,,,,NULL,NULL
dbo,AspNetUsers,LockoutEnabled,bit,bit,N,,,,,,NULL,NULL
dbo,AspNetUsers,LockoutEndDateUtc,datetime2,datetime2(7),Y,,,,,,NULL,NULL
dbo,AspNetUsers,MobilePIN,nvarchar,nvarchar(16),Y,,,,,,NULL,NULL
dbo,AspNetUsers,PasswordHash,nvarchar,nvarchar(MAX),Y,,,,,,NULL,NULL
dbo,AspNetUsers,PhoneNumber,nvarchar,nvarchar(MAX),Y,,,,,,NULL,NULL
dbo,AspNetUsers,PhoneNumberConfirmed,bit,bit,N,,,,,,NULL,NULL
dbo,AspNetUsers,SecurityStamp,nvarchar,nvarchar(MAX),Y,,,,,,NULL,NULL
dbo,AspNetUsers,TwoFactorEnabled,bit,bit,N,,,,,,NULL,NULL
dbo,AspNetUsers,UserName,nvarchar,nvarchar(256),N,,,,,,NULL,NULL
dbo,AspNetUsers,UserType,int,int,N,,,,,,NULL,NULL
dbo,AspNetUsersExt,SecurityAnswer,nvarchar,nvarchar(128),Y,,,,,,NULL,NULL
dbo,AspNetUsersExt,SecurityAnswerSalt,nvarchar,nvarchar(128),Y,,,,,,NULL,NULL
dbo,AspNetUsersExt,SecurityQuestion,nvarchar,nvarchar(256),Y,,,,,,NULL,NULL
dbo,AspNetUsersExt,UserId,nvarchar,nvarchar(128),N,,PK,FK,,,NULL,NULL
dbo,AssessmentGroups,Active,bit,bit,N,,,,,,NULL,NULL
dbo,AssessmentGroups,AllowRequestSpecificSources,bit,bit,N,,,,,,NULL,NULL
dbo,AssessmentGroups,AssessmentGroupId,int,int,N,,PK,,,,NULL,NULL
dbo,AssessmentGroups,ChangeDate,datetime,datetime,Y,,,,,,NULL,NULL
dbo,AssessmentGroups,ChangeUserId,int,int,Y,,,FK,,,NULL,NULL
dbo,AssessmentGroups,CreateDate,datetime,datetime,N,,,,,,NULL,NULL
dbo,AssessmentGroups,CreateUserId,int,int,N,,,FK,,,NULL,NULL
dbo,AssessmentGroups,Description,text,text,Y,,,,,,NULL,NULL
dbo,AssessmentGroups,IncludeAssessmentValues,bit,bit,N,,,,,,NULL,NULL
dbo,AssessmentGroups,IncludeOrganizationSelfAssessments,bit,bit,N,,,,,,NULL,NULL
dbo,AssessmentGroups,IncludeOverallAssessment,bit,bit,N,,,,,,NULL,NULL
dbo,AssessmentGroups,Name,nvarchar,nvarchar(255),N,,,,,,NULL,NULL
dbo,AssessmentGroups,OrderNum,int,int,N,,,,,,NULL,NULL
dbo,Assessments,AssessmentGroupId,int,int,Y,,,FK,,,NULL,NULL
dbo,Assessments,AssessmentId,int,int,N,,PK,,,,NULL,NULL
dbo,Assessments,AssessmentSourceId,int,int,Y,,,FK,,,NULL,NULL
dbo,Assessments,ChangeDate,datetime,datetime,Y,,,,,,NULL,NULL
dbo,Assessments,ChangeUserId,int,int,Y,,,FK,,,NULL,NULL
dbo,Assessments,CreateDate,datetime,datetime,N,,,,,,NULL,NULL
dbo,Assessments,CreateUserId,int,int,N,,,FK,,,NULL,NULL
dbo,Assessments,IsSelfAssessment,bit,bit,N,,,,,,NULL,NULL
dbo,Assessments,Notes,nvarchar,nvarchar(MAX),Y,,,,,,NULL,NULL
dbo,Assessments,Period,int,int,N,,,,,,NULL,NULL
dbo,Assessments,Rank,tinyint,tinyint,Y,,,,,,NULL,NULL
dbo,Assessments,RequestId,int,int,Y,,,FK,,,NULL,NULL
dbo,AssessmentSources,Active,bit,bit,N,,,,,,NULL,NULL
dbo,AssessmentSources,AssessmentGroupId,int,int,N,,,FK,,,NULL,NULL
dbo,AssessmentSources,AssessmentSourceId,int,int,N,,PK,,,,NULL,NULL
dbo,AssessmentSources,Category,nvarchar,nvarchar(100),N,,,,,,NULL,NULL
dbo,AssessmentSources,CategoryOrder,int,int,N,,,,,,NULL,NULL
dbo,AssessmentSources,ChangeDate,datetime,datetime,Y,,,,,,NULL,NULL
dbo,AssessmentSources,ChangeUserId,int,int,Y,,,FK,,,NULL,NULL
dbo,AssessmentSources,CreateDate,datetime,datetime,N,,,,,,NULL,NULL
dbo,AssessmentSources,CreateUserId,int,int,N,,,FK,,,NULL,NULL
dbo,AssessmentSources,Description,text,text,Y,,,,,,NULL,NULL
dbo,AssessmentSources,Name,nvarchar,nvarchar(1000),N,,,,,,NULL,NULL
dbo,AssessmentSources,OrderNum,int,int,N,,,,,,NULL,NULL
dbo,AssessmentSources,OverallSource,bit,bit,N,,,,,,NULL,NULL
dbo,AssessmentSources,RequestId,int,int,Y,,,FK,,,NULL,NULL
dbo,Attribs,AttribId,int,int,N,,PK,,,,NULL,NULL
dbo,Attribs,AttribTypeId,int,int,N,,,FK,,,NULL,NULL
dbo,Attribs,ChangeDate,datetime,datetime,Y,,,,,,NULL,NULL
dbo,Attribs,CreateDate,datetime,datetime,N,,,,,,NULL,NULL
dbo,Attribs,Depth,int,int,N,,,,,,NULL,NULL
dbo,Attribs,Description,nvarchar,nvarchar(255),Y,,,,,,NULL,NULL
dbo,Attribs,ExcludeFromFundGroupSet,int,int,N,,,,,,NULL,NULL
dbo,Attribs,Inactive,bit,bit,N,,,,,,NULL,NULL
dbo,Attribs,Lft,int,int,N,,,,,,NULL,NULL
dbo,Attribs,ParentId,int,int,Y,,,,,,NULL,NULL
dbo,Attribs,ParentPath,nvarchar,nvarchar(2560),Y,,,,,,NULL,NULL
dbo,Attribs,Rgt,int,int,N,,,,,,NULL,NULL
dbo,Attribs,ShortName,nvarchar,nvarchar(50),Y,,,,,,NULL,NULL
dbo,Attribs,SourceId,int,int,Y,,,,,,NULL,NULL
dbo,Attribs,SourceParentId,int,int,Y,,,,,,NULL,NULL
dbo,Attribs,SourceTypeId,int,int,N,,,,,,NULL,NULL
dbo,Attribs,SysCode,varchar,varchar(10),Y,,,,,,NULL,NULL
dbo,Attribs,TypeSourceId,int,int,Y,,,,,,NULL,NULL
dbo,AttribTypeAssociationRuleAttribs,AttribId,int,int,N,,,FK,,,NULL,NULL
dbo,AttribTypeAssociationRuleAttribs,AttribTypeAssociationRuleAttribId,int,int,N,,PK,,,,NULL,NULL
dbo,AttribTypeAssociationRuleAttribs,AttribTypeAssociationRuleId,int,int,N,,,FK,,,NULL,NULL
dbo,AttribTypeAssociationRuleAttribs,ChangeDate,datetime,datetime,Y,,,,,,NULL,NULL
dbo,AttribTypeAssociationRuleAttribs,ChangeUserId,int,int,Y,,,FK,,,NULL,NULL
dbo,AttribTypeAssociationRuleAttribs,CreateDate,datetime,datetime,N,,,,,,NULL,NULL
dbo,AttribTypeAssociationRuleAttribs,CreateUserId,int,int,N,,,FK,,,NULL,NULL
dbo,AttribTypeAssociationRules,AttribTypeAssociationRuleId,int,int,N,,PK,,,,NULL,NULL
dbo,AttribTypeAssociationRules,AutomaticallySelectPrimaryChildCodes,bit,bit,N,,,,,,NULL,NULL
dbo,AttribTypeAssociationRules,AutomaticallySelectSecondaryChildCodes,bit,bit,N,,,,,,NULL,NULL
dbo,AttribTypeAssociationRules,ChangeDate,datetime,datetime,Y,,,,,,NULL,NULL
dbo,AttribTypeAssociationRules,ChangeUserId,int,int,Y,,,FK,,,NULL,NULL
dbo,AttribTypeAssociationRules,CreateDate,datetime,datetime,N,,,,,,NULL,NULL
dbo,AttribTypeAssociationRules,CreateUserId,int,int,N,,,FK,,,NULL,NULL
dbo,AttribTypeAssociationRules,EntityType,int,int,N,,,,,,NULL,NULL
dbo,AttribTypeAssociationRules,PrimaryAttribTypeId,int,int,N,,,FK,,,NULL,NULL
dbo,AttribTypeAssociationRules,SecondaryAttribTypeId,int,int,N,,,FK,,,NULL,NULL
dbo,AttribTypes,AttribTypeId,int,int,N,,PK,,,,NULL,NULL
dbo,AttribTypes,ChangeDate,datetime,datetime,Y,,,,,,NULL,NULL
dbo,AttribTypes,Contacts,bit,bit,N,,,,,,NULL,NULL
dbo,AttribTypes,ContactsRequired,bit,bit,N,,,,,,NULL,NULL
dbo,AttribTypes,CreateDate,datetime,datetime,N,,,,,,NULL,NULL
dbo,AttribTypes,Description,nvarchar,nvarchar(255),N,,,,,,NULL,NULL
dbo,AttribTypes,Inactive,bit,bit,N,,,,,,NULL,NULL
dbo,AttribTypes,IsDeletable,bit,bit,N,,,,,,NULL,NULL
dbo,AttribTypes,IsEditable,bit,bit,N,,,,,,NULL,NULL
dbo,AttribTypes,LowestLevel,bit,bit,N,,,,,,NULL,NULL
dbo,AttribTypes,MaxInstances,int,int,N,,,,,,NULL,NULL
dbo,AttribTypes,Organizations,bit,bit,N,,,,,,NULL,NULL
dbo,AttribTypes,OrganizationsRequired,bit,bit,N,,,,,,NULL,NULL
dbo,AttribTypes,Payments,bit,bit,N,,,,,,NULL,NULL
dbo,AttribTypes,Published,bit,bit,N,,,,,,NULL,NULL
dbo,AttribTypes,Requests,bit,bit,N,,,,,,NULL,NULL
dbo,AttribTypes,RequestsRequired,bit,bit,N,,,,,,NULL,NULL
dbo,AttribTypes,SourceId,int,int,N,,,,,,NULL,NULL
dbo,AttribTypes,SourceTypeId,int,int,N,,,,,,NULL,NULL
dbo,AttribTypes,SysCode,varchar,varchar(100),Y,,,,,,NULL,NULL
dbo,AttribTypes,TrackPercentages,bit,bit,N,,,,,,NULL,NULL
dbo,AzureIssuingAuthorityKeys,Id,nvarchar,nvarchar(128),N,,PK,,,,NULL,NULL
dbo,AzureTenants,Id,nvarchar,nvarchar(128),N,,PK,,,,NULL,NULL
dbo,BankAccounts,AccountNumber,nvarchar,nvarchar(18),N,,,,,,NULL,NULL
dbo,BankAccounts,AccountNumberEncrypted,varbinary,varbinary(MAX),N,,,,,,NULL,NULL
dbo,BankAccounts,AddressId,int,int,Y,,,FK,,,NULL,NULL
dbo,BankAccounts,BankAccountId,int,int,N,,PK,,,,NULL,NULL
dbo,BankAccounts,BankAddressId,int,int,Y,,,FK,,,NULL,NULL
dbo,BankAccounts,BankName,nvarchar,nvarchar(255),Y,,,,,,NULL,NULL
dbo,BankAccounts,Branch,nvarchar,nvarchar(150),Y,,,,,,NULL,NULL
dbo,BankAccounts,BranchCode,nvarchar,nvarchar(10),Y,,,,,,NULL,NULL
dbo,BankAccounts,ChangeDate,datetime,datetime,Y,,,,,,NULL,NULL
dbo,BankAccounts,ChangeUserId,int,int,Y,,,FK,,,NULL,NULL
dbo,BankAccounts,ChipsUid,nvarchar,nvarchar(8),Y,,,,,,NULL,NULL
dbo,BankAccounts,ContactName,nvarchar,nvarchar(150),Y,,,,,,NULL,NULL
dbo,BankAccounts,ContactPhone,nvarchar,nvarchar(30),Y,,,,,,NULL,NULL
dbo,BankAccounts,CountryCode,nvarchar,nvarchar(3),Y,,,,,,NULL,NULL
dbo,BankAccounts,CreateDate,datetime,datetime,N,,,,,,NULL,NULL
dbo,BankAccounts,CreateUserId,int,int,N,,,FK,,,NULL,NULL
dbo,BankAccounts,Iban,nvarchar,nvarchar(50),Y,,,,,,NULL,NULL
dbo,BankAccounts,Inactive,bit,bit,N,,,,,,NULL,NULL
dbo,BankAccounts,IntakeEntryId,int,int,Y,,,FK,,,NULL,NULL
dbo,BankAccounts,Name,nvarchar,nvarchar(255),N,,,,,,NULL,NULL
dbo,BankAccounts,Notes,nvarchar,nvarchar(MAX),Y,,,,,,NULL,NULL
dbo,BankAccounts,OrganizationId,int,int,N,,,FK,,,NULL,NULL
dbo,BankAccounts,ParentId,int,int,Y,,,,,,NULL,NULL
dbo,BankAccounts,Purpose,int,int,N,,,,,,NULL,NULL
dbo,BankAccounts,RoutingNumber,nvarchar,nvarchar(9),Y,,,,,,NULL,NULL
dbo,BankAccounts,SortCode,nvarchar,nvarchar(8),Y,,,,,,NULL,NULL
dbo,BankAccounts,Swift,nvarchar,nvarchar(11),Y,,,,,,NULL,NULL
dbo,BankAccounts,Type,int,int,N,,,,,,NULL,NULL
dbo,BankAccounts,Verified,bit,bit,N,,,,,,NULL,NULL
dbo,BankAccounts,VerifiedDate,datetime,datetime,Y,,,,,,NULL,NULL
dbo,BankAccounts,VerifiedNotes,nvarchar,nvarchar(MAX),Y,,,,,,NULL,NULL
dbo,BankAccounts,VerifiedUserId,int,int,Y,,,,,,NULL,NULL
dbo,BudgetAllocations,Amount,decimal,"decimal(18, 2)",N,,,,,,NULL,NULL
dbo,BudgetAllocations,ApprovedAmount,money,money,N,,,,,,NULL,NULL
dbo,BudgetAllocations,AttribId2,int,int,Y,,,FK,,,NULL,NULL
dbo,BudgetAllocations,BudgetAllocationId,int,int,N,,PK,,,,NULL,NULL
dbo,BudgetAllocations,Cashflow,bit,bit,N,,,,,,NULL,NULL
dbo,BudgetAllocations,ChangeDate,datetime,datetime,Y,,,,,,NULL,NULL
dbo,BudgetAllocations,CreateDate,datetime,datetime,N,,,,,,NULL,NULL
dbo,BudgetAllocations,DashboardId,int,int,N,,,FK,,,NULL,NULL
dbo,BudgetAllocations,FiscalYearId,int,int,N,,,FK,,,NULL,NULL
dbo,BudgetAllocations,L1Id,int,int,Y,,,FK,,,NULL,NULL
dbo,BudgetAllocations,Notes,nvarchar,nvarchar(4000),Y,,,,,,NULL,NULL
dbo,BudgetItems,Amount,money,money,Y,,,,,,NULL,NULL
dbo,BudgetItems,BudgetItemId,int,int,N,,PK,,,,NULL,NULL
dbo,BudgetItems,BudgetNodeId,int,int,N,,,,,,NULL,NULL
dbo,BudgetItems,BudgetYearId,int,int,N,,,FK,,,NULL,NULL
dbo,BudgetItems,IsCustom,bit,bit,N,,,,,,NULL,NULL
dbo,BudgetItems,ItemName,nvarchar,nvarchar(255),Y,,,,,,NULL,NULL
dbo,BudgetItems,ObjectType,varchar,varchar(20),N,,,,,,NULL,NULL
dbo,BudgetModuleMappings,BudgetDescription,varchar,varchar(253),N,,,,,,NULL,NULL
dbo,BudgetModuleMappings,BudgetModuleMappingId,int,int,N,,PK,,,,NULL,NULL
dbo,BudgetModuleMappings,BudgetTreeSort,varchar,varchar(253),N,,,,,,NULL,NULL
dbo,BudgetModuleMappings,CodeId,int,int,N,,,,,,NULL,NULL
dbo,BudgetModulePaymentCodeTypes,CodeTypeId,int,int,N,,PK,,,,NULL,NULL
dbo,BudgetNodes,BudgetManagementOption,int,int,N,,,,,,NULL,NULL
dbo,BudgetNodes,BudgetNodeId,int,int,N,,PK,,,,NULL,NULL
dbo,BudgetNodes,ChangeDate,datetime,datetime,Y,,,,,,NULL,NULL
dbo,BudgetNodes,ChangeUserId,int,int,Y,,,FK,,,NULL,NULL
dbo,BudgetNodes,CreateDate,datetime,datetime,N,,,,,,NULL,NULL
dbo,BudgetNodes,CreateUserId,int,int,N,,,FK,,,NULL,NULL
dbo,BudgetNodes,Depth,int,int,N,,,,,,NULL,NULL
dbo,BudgetNodes,EntityType,int,int,N,,,,,,NULL,NULL
dbo,BudgetNodes,Inactive,bit,bit,N,,,,,,NULL,NULL
dbo,BudgetNodes,IsSystemNode,bit,bit,N,,,,,,NULL,NULL
dbo,BudgetNodes,Lft,int,int,N,,,,,,NULL,NULL
dbo,BudgetNodes,Name,nvarchar,nvarchar(255),N,,,,,,NULL,NULL
dbo,BudgetNodes,ParentNodeId,int,int,Y,,,FK,,,NULL,NULL
dbo,BudgetNodes,Rgt,int,int,N,,,,,,NULL,NULL
dbo,BudgetPaymentAttribs,AllocationAmount,money,money,N,,,,,,NULL,NULL
dbo,BudgetPaymentAttribs,AllocationPercentage,smallint,smallint,N,,,,,,NULL,NULL
dbo,BudgetPaymentAttribs,AttribId,int,int,N,,,FK,,,NULL,NULL
dbo,BudgetPaymentAttribs,AttribTypeId,int,int,N,,,FK,,,NULL,NULL
dbo,BudgetPaymentAttribs,ChangeDate,datetime,datetime,Y,,,,,,NULL,NULL
dbo,BudgetPaymentAttribs,CreateDate,datetime,datetime,N,,,,,,NULL,NULL
dbo,BudgetPaymentAttribs,PaymentAttribId,int,int,N,,PK,,,,NULL,NULL
dbo,BudgetPaymentAttribs,PaymentId,int,int,N,,,FK,,,NULL,NULL
dbo,BudgetPaymentAttribs,Primary,bit,bit,N,,,,,,NULL,NULL
dbo,BudgetPaymentAttribs,RequestId,int,int,N,,,,,,NULL,NULL
dbo,BudgetPaymentAttribs,SourceId,int,int,Y,,,,,,NULL,NULL
dbo,BudgetPaymentAttribs,SourceTypeId,int,int,N,,,,,,NULL,NULL
dbo,BudgetYears,ApplicationFieldId,int,int,Y,,,FK,,,NULL,NULL
dbo,BudgetYears,Assets,money,money,Y,,,,,,NULL,NULL
dbo,BudgetYears,BudgetYearId,int,int,N,,PK,,,,NULL,NULL
dbo,BudgetYears,ChangeDate,datetime,datetime,Y,,,,,,NULL,NULL
dbo,BudgetYears,ChangeUserId,int,int,Y,,,FK,,,NULL,NULL
dbo,BudgetYears,CreateDate,datetime,datetime,N,,,,,,NULL,NULL
dbo,BudgetYears,CreateUserId,int,int,N,,,FK,,,NULL,NULL
dbo,BudgetYears,ExpensesTotal,money,money,Y,,,,,,NULL,NULL
dbo,BudgetYears,FinancialHealthDataSourceId,int,int,Y,,,FK,,,NULL,NULL
dbo,BudgetYears,IncludeInCalculations,bit,bit,N,,,,,,NULL,NULL
dbo,BudgetYears,IntakeEntryId,int,int,Y,,,FK,,,NULL,NULL
dbo,BudgetYears,Liabilities,money,money,Y,,,,,,NULL,NULL
dbo,BudgetYears,Notes,nvarchar,nvarchar(MAX),Y,,,,,,NULL,NULL
dbo,BudgetYears,ObjectType,varchar,varchar(25),N,,,,,,NULL,NULL
dbo,BudgetYears,OrderNum,int,int,Y,,,,,,NULL,NULL
dbo,BudgetYears,OrganizationId,int,int,Y,,,FK,,,NULL,NULL
dbo,BudgetYears,OriginalApplicationFieldId,int,int,Y,,,FK,,,NULL,NULL
dbo,BudgetYears,RequestedAmount,money,money,Y,,,,,,NULL,NULL
dbo,BudgetYears,RequestId,int,int,Y,,,FK,,,NULL,NULL
dbo,BudgetYears,RevenueTotal,money,money,Y,,,,,,NULL,NULL
dbo,BudgetYears,UnrestrictedNetAssets,money,money,Y,,,,,,NULL,NULL
dbo,BudgetYears,YearEnding,datetime,datetime,Y,,,,,,NULL,NULL
dbo,BudgetYears,YearNum,int,int,Y,,,,,,NULL,NULL
dbo,CampaignDefaultRequestValues,CampaignDefaultRequestValueId,int,int,N,,PK,,,,NULL,NULL
dbo,CampaignDefaultRequestValues,MeetingDate,datetime,datetime,Y,,,,,,NULL,NULL
dbo,CampaignDefaultRequestValues,ProjectTitle,nvarchar,nvarchar(255),Y,,,,,,NULL,NULL
dbo,CampaignDefaultRequestValues,RecommendedAmount,money,money,Y,,,,,,NULL,NULL
dbo,CampaignDefaultRequestValues,RequestAmount,money,money,Y,,,,,,NULL,NULL
dbo,CampaignDefaultRequestValues,RequestDate,datetime,datetime,Y,,,,,,NULL,NULL
dbo,CampaignDefaultRequestValues,StaffId,int,int,Y,,,FK,,,NULL,NULL
dbo,CampaignDefaultRequestValues,StatusId,int,int,Y,,,FK,,,NULL,NULL
dbo,CampaignDefaultRequestValues,TypeId,int,int,Y,,,FK,,,NULL,NULL
dbo,CampaignFollowers,CampaignFollowerId,int,int,N,,PK,,,,NULL,NULL
dbo,CampaignFollowers,CampaignId,int,int,N,,,FK,,,NULL,NULL
dbo,CampaignFollowers,UserId,int,int,N,,,FK,,,NULL,NULL
dbo,Campaigns,ApplicationId,int,int,N,,,FK,,,NULL,NULL
dbo,Campaigns,CampaignDefaultRequestValueId,int,int,Y,,,FK,,,NULL,NULL
dbo,Campaigns,CampaignId,int,int,N,,PK,,,,NULL,NULL
dbo,Campaigns,ChangeDate,date,date,Y,,,,,,NULL,NULL
dbo,Campaigns,ChangeUserId,int,int,Y,,,FK,,,NULL,NULL
dbo,Campaigns,CreateDate,datetime,datetime,N,,,,,,NULL,NULL
dbo,Campaigns,CreateUserId,int,int,N,,,FK,,,NULL,NULL
dbo,Campaigns,EndDate,datetime,datetime,Y,,,,,,NULL,NULL
dbo,Campaigns,HideEntriesFromOrganizationPortal,bit,bit,N,,,,,,NULL,NULL
dbo,Campaigns,Inactive,bit,bit,N,,,,,,NULL,NULL
dbo,Campaigns,IntakeEntryLabel,nvarchar,nvarchar(50),N,,,,,,NULL,NULL
dbo,Campaigns,InvitationSubject,nvarchar,nvarchar(255),Y,,,,,,NULL,NULL
dbo,Campaigns,InvitationText,nvarchar,nvarchar(MAX),Y,,,,,,NULL,NULL
dbo,Campaigns,LandingPageContent,nvarchar,nvarchar(MAX),Y,,,,,,NULL,NULL
dbo,Campaigns,LoginPageContent,nvarchar,nvarchar(MAX),Y,,,,,,NULL,NULL
dbo,Campaigns,LogoImageId,int,int,Y,,,FK,,,NULL,NULL
dbo,Campaigns,MaxEntriesPerUser,int,int,Y,,,,,,NULL,NULL
dbo,Campaigns,Name,nvarchar,nvarchar(150),N,,,,,,NULL,NULL
dbo,Campaigns,StartDate,datetime,datetime,N,,,,,,NULL,NULL
dbo,Campaigns,UrlIdentifier,nvarchar,nvarchar(50),N,,,,,,NULL,NULL
dbo,ChartScales,AxisMultiplier,int,int,N,,,,,,NULL,NULL
dbo,ChartScales,ChartScaleId,int,int,N,,PK,,,,NULL,NULL
dbo,ChartScales,IncrementAmt,int,int,N,,,,,,NULL,NULL
dbo,ChartScales,MaxAmt,bigint,bigint,N,,,,,,NULL,NULL
dbo,ChartScales,MaxIncrements,tinyint,tinyint,N,,,,,,NULL,NULL
dbo,ChartScales,MinAmt,int,int,N,,,,,,NULL,NULL
dbo,ChartScales,NumericSymbol,int,int,N,,,,,,NULL,NULL
dbo,ChartScales,TextSymbol,nvarchar,nvarchar(5),N,,,,,,NULL,NULL
dbo,ClientFeatures,ClientFeatureId,int,int,N,,PK,,,,NULL,NULL
dbo,ClientFeatures,Configuration,xml,xml,Y,,,,,,NULL,NULL
dbo,ClientFeatures,Enabled,bit,bit,N,,,,,,NULL,NULL
dbo,ClientFeatures,Name,nvarchar,nvarchar(128),N,,,,,,NULL,NULL
dbo,ClientFeatures,Type,int,int,N,,,,,,NULL,NULL
dbo,Configs,ChangeDate,datetime,datetime,Y,,,,,,NULL,NULL
dbo,Configs,ChangeUserId,int,int,Y,,,FK,,,NULL,NULL
dbo,Configs,ConfigId,int,int,N,,PK,,,,NULL,NULL
dbo,Configs,Configuration,xml,xml,N,,,,,,NULL,NULL
dbo,Configs,CreateDate,datetime,datetime,N,,,,,,NULL,NULL
dbo,Configs,CreateUserId,int,int,N,,,FK,,,NULL,NULL
dbo,Configs,Enabled,bit,bit,N,,,,,,NULL,NULL
dbo,Configs,Name,nvarchar,nvarchar(50),N,,,,,,NULL,NULL
dbo,Configs,Type,varchar,varchar(50),N,,,,,,NULL,NULL
dbo,Corrected_GD_GTAF_Requests$,ApprovalDate,datetime,datetime,Y,,,,,,NULL,NULL
dbo,Corrected_GD_GTAF_Requests$,ChangeDate,datetime,datetime,Y,,,,,,NULL,NULL
dbo,Corrected_GD_GTAF_Requests$,ChangeUserId,nvarchar,nvarchar(255),Y,,,,,,NULL,NULL
dbo,Corrected_GD_GTAF_Requests$,CreateDate,datetime,datetime,Y,,,,,,NULL,NULL
dbo,Corrected_GD_GTAF_Requests$,CreateUserId,nvarchar,nvarchar(255),Y,,,,,,NULL,NULL
dbo,Corrected_GD_GTAF_Requests$,DeclinationDate,nvarchar,nvarchar(255),Y,,,,,,NULL,NULL
dbo,Corrected_GD_GTAF_Requests$,DeclinationNotes,nvarchar,nvarchar(255),Y,,,,,,NULL,NULL
dbo,Corrected_GD_GTAF_Requests$,DeclinationReason,nvarchar,nvarchar(255),Y,,,,,,NULL,NULL
dbo,Corrected_GD_GTAF_Requests$,DispositionDate,datetime,datetime,Y,,,,,,NULL,NULL
dbo,Corrected_GD_GTAF_Requests$,DocketNumber,nvarchar,nvarchar(255),Y,,,,,,NULL,NULL
dbo,Corrected_GD_GTAF_Requests$,FiscalSponsorId,nvarchar,nvarchar(255),Y,,,,,,NULL,NULL
dbo,Corrected_GD_GTAF_Requests$,GrantAmount,float,float,Y,,,,,,NULL,NULL
dbo,Corrected_GD_GTAF_Requests$,GrantFiscalYear,datetime,datetime,Y,,,,,,NULL,NULL
dbo,Corrected_GD_GTAF_Requests$,Id,nvarchar,nvarchar(255),Y,,,,,,NULL,NULL
